------------------------------------------------------------
 Drain Current vs. Drain Voltage
------------------------------------------------------------
Drain Voltage (V), Drain Current (A)
                   0,          2.94916e-24
          0.00502513,          5.90394e-10
           0.0100503,          1.17809e-09
           0.0150754,          1.76036e-09
           0.0201005,          2.33461e-09
           0.0251256,          2.89836e-09
           0.0301508,          3.44933e-09
           0.0351759,          3.98547e-09
            0.040201,          4.50498e-09
           0.0452261,           5.0063e-09
           0.0502513,          5.48819e-09
           0.0552764,          5.94963e-09
           0.0603015,          6.38992e-09
           0.0653266,           6.8086e-09
           0.0703518,          7.20544e-09
           0.0753769,          7.58046e-09
            0.080402,          7.93386e-09
           0.0854271,          8.26602e-09
           0.0904523,          8.57748e-09
           0.0954774,          8.86888e-09
            0.100503,          9.14099e-09
            0.105528,          9.39466e-09
            0.110553,          9.63077e-09
            0.115578,          9.85027e-09
            0.120603,          1.00541e-08
            0.125628,          1.02433e-08
            0.130653,          1.04189e-08
            0.135678,          1.05817e-08
            0.140704,          1.07327e-08
            0.145729,           1.0873e-08
            0.150754,          1.10033e-08
            0.155779,          1.11247e-08
            0.160804,          1.12378e-08
            0.165829,          1.13436e-08
            0.170854,          1.14428e-08
            0.175879,          1.15363e-08
            0.180905,          1.16246e-08
             0.18593,          1.17086e-08
            0.190955,          1.17888e-08
             0.19598,          1.18661e-08
            0.201005,          1.19409e-08
             0.20603,           1.2014e-08
            0.211055,          1.20859e-08
             0.21608,          1.21573e-08
            0.221106,          1.22287e-08
            0.226131,          1.23008e-08
            0.231156,          1.23741e-08
            0.236181,          1.24492e-08
            0.241206,          1.25268e-08
            0.246231,          1.26074e-08
            0.251256,          1.26917e-08
            0.256281,          1.27803e-08
            0.261307,          1.28738e-08
            0.266332,          1.29729e-08
            0.271357,          1.30783e-08
            0.276382,          1.31906e-08
            0.281407,          1.33105e-08
            0.286432,          1.34388e-08
            0.291457,           1.3576e-08
            0.296482,           1.3723e-08
            0.301508,          1.38803e-08
            0.306533,          1.40487e-08
            0.311558,          1.42288e-08
            0.316583,          1.44213e-08
            0.321608,          1.46266e-08
            0.326633,          1.48454e-08
            0.331658,          1.50781e-08
            0.336683,          1.53251e-08
            0.341709,          1.55867e-08
            0.346734,           1.5863e-08
            0.351759,          1.61542e-08
            0.356784,          1.64603e-08
            0.361809,          1.67811e-08
            0.366834,          1.71164e-08
            0.371859,          1.74657e-08
            0.376884,          1.78287e-08
             0.38191,          1.82046e-08
            0.386935,          1.85928e-08
             0.39196,          1.89924e-08
            0.396985,          1.94027e-08
             0.40201,          1.98226e-08
            0.407035,          2.02512e-08
             0.41206,          2.06875e-08
            0.417085,          2.11306e-08
            0.422111,          2.15793e-08
            0.427136,          2.20329e-08
            0.432161,          2.24902e-08
            0.437186,          2.29505e-08
            0.442211,          2.34127e-08
            0.447236,          2.38761e-08
            0.452261,          2.43397e-08
            0.457286,          2.48027e-08
            0.462312,          2.52642e-08
            0.467337,          2.57235e-08
            0.472362,          2.61796e-08
            0.477387,          2.66316e-08
            0.482412,          2.70786e-08
            0.487437,          2.75197e-08
            0.492462,          2.79539e-08
            0.497487,          2.83803e-08
            0.502513,           2.8798e-08
            0.507538,           2.9206e-08
            0.512563,          2.96035e-08
            0.517588,          2.99896e-08
            0.522613,          3.03635e-08
            0.527638,          3.07247e-08
            0.532663,          3.10724e-08
            0.537688,          3.14063e-08
            0.542714,          3.17259e-08
            0.547739,           3.2031e-08
            0.552764,          3.23215e-08
            0.557789,          3.25973e-08
            0.562814,          3.28585e-08
            0.567839,          3.31053e-08
            0.572864,           3.3338e-08
            0.577889,           3.3557e-08
            0.582915,          3.37625e-08
             0.58794,          3.39552e-08
            0.592965,          3.41356e-08
             0.59799,          3.43042e-08
            0.603015,          3.44616e-08
             0.60804,          3.46085e-08
            0.613065,          3.47454e-08
             0.61809,           3.4873e-08
            0.623116,           3.4992e-08
            0.628141,          3.51029e-08
            0.633166,          3.52063e-08
            0.638191,          3.53029e-08
            0.643216,          3.53932e-08
            0.648241,          3.54779e-08
            0.653266,          3.55573e-08
            0.658291,          3.56322e-08
            0.663317,           3.5703e-08
            0.668342,          3.57702e-08
            0.673367,          3.58343e-08
            0.678392,          3.58957e-08
            0.683417,           3.5955e-08
            0.688442,          3.60125e-08
            0.693467,          3.60687e-08
            0.698492,          3.61241e-08
            0.703518,           3.6179e-08
            0.708543,          3.62339e-08
            0.713568,          3.62891e-08
            0.718593,          3.63452e-08
            0.723618,          3.64025e-08
            0.728643,          3.64615e-08
            0.733668,          3.65225e-08
            0.738693,          3.65861e-08
            0.743719,          3.66526e-08
            0.748744,          3.67225e-08
            0.753769,          3.67963e-08
            0.758794,          3.68744e-08
            0.763819,          3.69573e-08
            0.768844,          3.70455e-08
            0.773869,          3.71396e-08
            0.778894,          3.72398e-08
             0.78392,          3.73469e-08
            0.788945,          3.74612e-08
             0.79397,          3.75833e-08
            0.798995,          3.77136e-08
             0.80402,          3.78526e-08
            0.809045,          3.80006e-08
             0.81407,          3.81581e-08
            0.819095,          3.83254e-08
            0.824121,          3.85028e-08
            0.829146,          3.86904e-08
            0.834171,          3.88884e-08
            0.839196,          3.90968e-08
            0.844221,          3.93155e-08
            0.849246,          3.95442e-08
            0.854271,          3.97828e-08
            0.859296,          4.00306e-08
            0.864322,          4.02872e-08
            0.869347,          4.05517e-08
            0.874372,          4.08234e-08
            0.879397,          4.11012e-08
            0.884422,           4.1384e-08
            0.889447,          4.16708e-08
            0.894472,          4.19601e-08
            0.899497,          4.22508e-08
            0.904523,          4.25414e-08
            0.909548,          4.28307e-08
            0.914573,          4.31173e-08
            0.919598,          4.33999e-08
            0.924623,          4.36774e-08
            0.929648,          4.39487e-08
            0.934673,          4.42126e-08
            0.939698,          4.44684e-08
            0.944724,          4.47154e-08
            0.949749,          4.49528e-08
            0.954774,          4.51801e-08
            0.959799,          4.53972e-08
            0.964824,          4.56036e-08
            0.969849,          4.57993e-08
            0.974874,          4.59842e-08
            0.979899,          4.61586e-08
            0.984925,          4.63225e-08
             0.98995,          4.64762e-08
            0.994975,          4.66201e-08
                   1,          4.67544e-08

