------------------------------------------------------------
 Drain Current vs. Drain Voltage
------------------------------------------------------------
Drain Voltage (V), Drain Current (A)
            0.773869,          3.62074e-08
            0.778894,          3.62138e-08
             0.78392,          3.62351e-08
            0.788945,          3.62764e-08
             0.79397,          3.63144e-08
            0.798995,          3.63427e-08
             0.80402,          3.63655e-08
            0.809045,          3.63762e-08
             0.81407,          3.63794e-08
            0.819095,          3.63802e-08
            0.824121,          3.63804e-08
            0.829146,          3.63804e-08
            0.834171,          3.63804e-08
            0.839196,          3.63804e-08
            0.844221,          3.63804e-08
            0.849246,          3.63804e-08
            0.854271,          3.63804e-08
            0.859296,          3.63805e-08
            0.864322,          3.63808e-08
            0.869347,           3.6382e-08
            0.874372,          3.63874e-08
            0.879397,          3.64104e-08
            0.884422,          3.65081e-08
            0.889447,          3.69103e-08
            0.894472,          3.83647e-08
            0.899497,          4.18738e-08
            0.904523,          4.57159e-08
            0.909548,           4.7531e-08
            0.914573,          4.80598e-08
            0.919598,          4.81903e-08
            0.924623,          4.82211e-08
            0.929648,          4.82283e-08
            0.934673,          4.82299e-08
            0.939698,          4.82303e-08
            0.944724,          4.82304e-08
            0.949749,          4.82304e-08
            0.954774,          4.82304e-08
            0.959799,          4.82305e-08
            0.964824,          4.82305e-08
            0.969849,          4.82305e-08
            0.974874,          4.82305e-08
            0.979899,          4.82305e-08
            0.984925,          4.82306e-08
             0.98995,          4.82309e-08
            0.994975,          4.82311e-08
                   1,          4.82315e-08

