------------------------------------------------------------
 Drain Current vs. Drain Voltage
------------------------------------------------------------
Drain Voltage (V), Drain Current (A)
            0.452261,          2.42429e-08
            0.457286,          2.44066e-08
            0.462312,           2.4606e-08
            0.467337,          2.48698e-08
            0.472362,          2.52311e-08
            0.477387,          2.57265e-08
            0.482412,          2.63906e-08
            0.487437,          2.72452e-08
            0.492462,          2.82833e-08
            0.497487,          2.94577e-08
            0.502513,          3.06824e-08
            0.507538,          3.18558e-08
            0.512563,          3.28917e-08
            0.517588,          3.37423e-08
            0.522613,          3.44002e-08
            0.527638,          3.48858e-08
            0.532663,          3.52321e-08
            0.537688,          3.54732e-08
            0.542714,          3.56382e-08
            0.547739,          3.57501e-08
            0.552764,          3.58257e-08
            0.557789,           3.5877e-08
            0.562814,          3.59125e-08
            0.567839,          3.59381e-08
            0.572864,          3.59579e-08
            0.577889,          3.59749e-08
            0.582915,          3.59914e-08
             0.58794,          3.60086e-08
            0.592965,          3.60271e-08
             0.59799,          3.60467e-08
            0.603015,          3.60662e-08
             0.60804,          3.60845e-08
            0.613065,          3.61003e-08
             0.61809,          3.61131e-08
            0.623116,           3.6123e-08
            0.628141,          3.61303e-08
            0.633166,          3.61355e-08
            0.638191,          3.61391e-08
            0.643216,          3.61417e-08
            0.648241,          3.61436e-08
            0.653266,          3.61451e-08
            0.658291,          3.61464e-08
            0.663317,          3.61478e-08
            0.668342,          3.61494e-08
            0.673367,          3.61515e-08
            0.678392,          3.61542e-08
            0.683417,          3.61578e-08
            0.688442,          3.61623e-08
            0.693467,          3.61677e-08
            0.698492,          3.61737e-08
            0.703518,          3.61799e-08
            0.708543,          3.61858e-08
            0.713568,          3.61909e-08
            0.718593,          3.61952e-08
            0.723618,          3.61985e-08
            0.728643,          3.62012e-08
            0.733668,          3.62033e-08
            0.738693,          3.62053e-08
            0.743719,          3.62072e-08
            0.748744,          3.62095e-08
            0.753769,          3.62125e-08
            0.758794,          3.62165e-08
            0.763819,           3.6222e-08
            0.768844,          3.62296e-08
            0.773869,          3.62396e-08
            0.778894,          3.62523e-08
             0.78392,          3.62674e-08
            0.788945,          3.62844e-08
             0.79397,          3.63022e-08
            0.798995,          3.63198e-08
             0.80402,          3.63361e-08
            0.809045,          3.63509e-08
             0.81407,          3.63642e-08
            0.819095,          3.63768e-08
            0.824121,          3.63899e-08
            0.829146,          3.64052e-08
            0.834171,          3.64251e-08
            0.839196,          3.64528e-08
            0.844221,          3.64931e-08
            0.849246,          3.65526e-08
            0.854271,           3.6641e-08
            0.859296,          3.67721e-08
            0.864322,          3.69651e-08
            0.869347,          3.72456e-08
            0.874372,          3.76451e-08
            0.879397,          3.81985e-08
            0.884422,          3.89355e-08
            0.889447,          3.98673e-08
            0.894472,          4.09711e-08
            0.899497,          4.21818e-08
            0.904523,           4.3403e-08
            0.909548,          4.45347e-08
            0.914573,           4.5504e-08
            0.919598,            4.628e-08
            0.924623,          4.68681e-08
            0.929648,          4.72956e-08
            0.934673,           4.7597e-08
            0.939698,          4.78051e-08
            0.944724,          4.79465e-08
            0.949749,          4.80417e-08
            0.954774,          4.81054e-08
            0.959799,          4.81477e-08
            0.964824,          4.81759e-08
            0.969849,          4.81945e-08
            0.974874,          4.82069e-08
            0.979899,          4.82151e-08
            0.984925,          4.82206e-08
             0.98995,          4.82242e-08
            0.994975,          4.82267e-08
                   1,          4.82284e-08

