------------------------------------------------------------
 Drain Current vs. Drain Voltage
------------------------------------------------------------
Drain Voltage (V), Drain Current (A)
            0.356784,          1.40977e-08
            0.361809,          1.44401e-08
            0.366834,          1.48277e-08
            0.371859,          1.52614e-08
            0.376884,          1.57406e-08
             0.38191,          1.62625e-08
            0.386935,          1.68227e-08
             0.39196,          1.74144e-08
            0.396985,          1.80297e-08
             0.40201,          1.86591e-08
            0.407035,          1.92935e-08
             0.41206,          1.99238e-08
            0.417085,          2.05426e-08
            0.422111,          2.11444e-08
            0.427136,           2.1726e-08
            0.432161,          2.22868e-08
            0.437186,          2.28284e-08
            0.442211,          2.33544e-08
            0.447236,          2.38701e-08
            0.452261,          2.43814e-08
            0.457286,          2.48949e-08
            0.462312,          2.54167e-08
            0.467337,          2.59522e-08
            0.472362,          2.65052e-08
            0.477387,          2.70776e-08
            0.482412,          2.76694e-08
            0.487437,          2.82776e-08
            0.492462,          2.88972e-08
            0.497487,          2.95213e-08
            0.502513,          3.01412e-08
            0.507538,          3.07479e-08
            0.512563,          3.13324e-08
            0.517588,          3.18867e-08
            0.522613,          3.24042e-08
            0.527638,          3.28803e-08
            0.532663,          3.33123e-08
            0.537688,          3.36993e-08
            0.542714,          3.40423e-08
            0.547739,          3.43433e-08
            0.552764,          3.46053e-08
            0.557789,          3.48317e-08
            0.562814,          3.50264e-08
            0.567839,          3.51932e-08
            0.572864,          3.53357e-08
            0.577889,          3.54572e-08
            0.582915,          3.55607e-08
             0.58794,           3.5649e-08
            0.592965,          3.57244e-08
             0.59799,          3.57888e-08
            0.603015,          3.58439e-08
             0.60804,           3.5891e-08
            0.613065,          3.59314e-08
             0.61809,           3.5966e-08
            0.623116,          3.59957e-08
            0.628141,          3.60211e-08
            0.633166,          3.60429e-08
            0.638191,          3.60616e-08
            0.643216,          3.60778e-08
            0.648241,          3.60917e-08
            0.653266,          3.61039e-08
            0.658291,          3.61146e-08
            0.663317,          3.61241e-08
            0.668342,          3.61327e-08
            0.673367,          3.61406e-08
            0.678392,           3.6148e-08
            0.683417,           3.6155e-08
            0.688442,          3.61617e-08
            0.693467,          3.61683e-08
            0.698492,          3.61748e-08
            0.703518,          3.61813e-08
            0.708543,           3.6188e-08
            0.713568,          3.61948e-08
            0.718593,          3.62019e-08
            0.723618,          3.62093e-08
            0.728643,          3.62173e-08
            0.733668,           3.6226e-08
            0.738693,          3.62355e-08
            0.743719,          3.62461e-08
            0.748744,          3.62581e-08
            0.753769,          3.62717e-08
            0.758794,          3.62873e-08
            0.763819,          3.63051e-08
            0.768844,          3.63257e-08
            0.773869,          3.63494e-08
            0.778894,          3.63768e-08
             0.78392,          3.64084e-08
            0.788945,           3.6445e-08
             0.79397,          3.64874e-08
            0.798995,          3.65366e-08
             0.80402,          3.65939e-08
            0.809045,          3.66607e-08
             0.81407,          3.67388e-08
            0.819095,          3.68304e-08
            0.824121,          3.69379e-08
            0.829146,          3.70641e-08
            0.834171,           3.7212e-08
            0.839196,          3.73851e-08
            0.844221,          3.75871e-08
            0.849246,          3.78214e-08
            0.854271,          3.80917e-08
            0.859296,           3.8401e-08
            0.864322,          3.87516e-08
            0.869347,          3.91448e-08
            0.874372,          3.95802e-08
            0.879397,          4.00558e-08
            0.884422,          4.05673e-08
            0.889447,          4.11085e-08
            0.894472,          4.16709e-08
            0.899497,           4.2245e-08
            0.904523,          4.28201e-08
            0.909548,          4.33854e-08
            0.914573,          4.39311e-08
            0.919598,          4.44484e-08
            0.924623,          4.49307e-08
            0.929648,          4.53733e-08
            0.934673,          4.57735e-08
            0.939698,          4.61308e-08
            0.944724,          4.64461e-08
            0.949749,          4.67214e-08
            0.954774,          4.69597e-08
            0.959799,          4.71643e-08
            0.964824,          4.73389e-08
            0.969849,           4.7487e-08
            0.974874,           4.7612e-08
            0.979899,          4.77172e-08
            0.984925,          4.78054e-08
             0.98995,          4.78792e-08
            0.994975,          4.79409e-08
                   1,          4.79924e-08

